model,flag,contact_probability,duration_generations,duration_years,seed,primary_ignition,first_generation,final_repertoire,final_primary_fraction,final_cognition,final_infrastructure
No contact event,64,0.1,60,1500,2000187,0,-1,4.56875,0.0,0.2545367516565812,0.0205062959236391
No contact event,64,0.1,60,1500,2000188,0,226,12.496875,0.371875,0.3530527443459672,0.3886427629579616
No contact event,64,0.1,60,1500,2000189,0,-1,4.590625,0.0,0.284352327630877,0.0184951909267427
No contact event,64,0.1,60,1500,2000190,0,-1,4.85,0.0,0.2865390142779513,0.0268031997034379
No contact event,64,0.1,60,1500,2000191,0,-1,5.3125,0.00625,0.2542280959142097,0.0715155377225778
No contact event,64,0.1,60,1500,2000192,0,-1,5.309375,0.0,0.2863927046647302,0.0731577266210997
No contact event,64,0.1,60,1500,2000193,0,-1,5.53125,0.0,0.2957959113757568,0.0965679585645111
No contact event,64,0.1,60,1500,2000194,0,-1,4.678125,0.0,0.2843811678639558,0.019156887582767
No contact event,64,0.1,60,1500,2000195,0,-1,4.253125,0.0,0.2385822225569989,0.0183598775885815
No contact event,64,0.1,60,1500,2000196,0,-1,5.3875,0.0,0.3024446012776736,0.0874524736791945
No contact event,64,0.1,60,1500,2000197,0,-1,4.2,0.0,0.2259950581707076,0.0177398496174164
No contact event,64,0.1,60,1500,2000198,0,-1,4.1,0.0,0.2386285748120854,0.0175052292732122
No contact event,64,0.1,60,1500,2000199,0,-1,4.609375,0.0,0.269452604550667,0.0271040644041403
No contact event,64,0.1,60,1500,2000200,0,-1,4.49375,0.0,0.2633924972652925,0.0226396100188656
No contact event,64,0.1,60,1500,2000201,0,-1,4.26875,0.0,0.2457277211521216,0.0180011427732836
No contact event,64,0.1,60,1500,2000202,0,-1,4.415625,0.0,0.2346560533131999,0.0170954341970558
No contact event,64,0.1,60,1500,2000203,0,-1,4.4625,0.0,0.2345802223210796,0.0202556462015296
No contact event,64,0.1,60,1500,2000204,0,-1,4.709375,0.0,0.2784679722853062,0.0227714254006054
No contact event,64,0.1,60,1500,2000205,0,258,6.26875,0.109375,0.2582604249889942,0.1408791349200536
No contact event,64,0.1,60,1500,2000206,0,353,6.559375,0.078125,0.3196997250728515,0.1418074920197893
No contact event,64,0.1,60,1500,2000207,0,308,8.128125,0.1625,0.3097462968262256,0.2130311012563216
No contact event,64,0.1,60,1500,2000208,0,-1,4.778125,0.0,0.2868165642756777,0.0222460944275781
No contact event,64,0.1,60,1500,2000209,0,-1,5.246875,0.04375,0.28108308464109,0.0801671206045532
No contact event,64,0.1,60,1500,2000210,0,-1,5.075,0.0,0.3001192666391187,0.0524323891691854
No contact event,64,0.1,60,1500,2000211,0,231,8.871875,0.24375,0.3069426441686138,0.2615407481615259
No contact event,64,0.1,60,1500,2000212,0,-1,4.55625,0.0,0.2608935104173767,0.0247114379800091
No contact event,64,0.1,60,1500,2000213,0,339,9.015625,0.2375,0.2881378752482145,0.2705981884964211
No contact event,64,0.1,60,1500,2000214,0,-1,4.29375,0.0,0.2360283289461996,0.0218377727681485
No contact event,64,0.1,60,1500,2000215,0,-1,4.603125,0.0,0.2576376329657935,0.0234918234919099
No contact event,64,0.1,60,1500,2000216,0,-1,4.371875,0.0,0.2423254725005009,0.0187806090100823
No contact event,64,0.1,60,1500,2000217,0,-1,4.775,0.0,0.2737753534294997,0.0227135870142679
No contact event,64,0.1,60,1500,2000218,0,-1,4.90625,0.0,0.2668473899112152,0.0367852417090442
No contact event,64,0.1,60,1500,2000219,0,-1,4.171875,0.0,0.2280232701829921,0.0173669953870321
No contact event,64,0.1,60,1500,2000220,0,-1,5.1625,0.0625,0.2738295978334833,0.0796092126145633
No contact event,64,0.1,60,1500,2000221,0,326,9.76875,0.25625,0.3151226433260428,0.2917932568223075
No contact event,64,0.1,60,1500,2000222,0,-1,4.359375,0.0,0.2280661183057945,0.0189947416495212
No contact event,64,0.1,60,1500,2000223,0,-1,4.346875,0.0,0.2376966606122292,0.0175841295407909
No contact event,64,0.1,60,1500,2000224,0,-1,4.709375,0.0,0.2477380789382647,0.0362234322457022
No contact event,64,0.1,60,1500,2000225,0,416,7.4,0.1125,0.3644886084534068,0.2340317762078043
No contact event,64,0.1,60,1500,2000226,0,-1,4.771875,0.003125,0.2533116557011012,0.0432130963717559
No contact event,64,0.1,60,1500,2000227,0,199,16.128125,0.496875,0.3638863525388801,0.5084153627035596
No contact event,64,0.1,60,1500,2000228,0,317,6.55625,0.1,0.3149262984118589,0.1444467664217237
No contact event,64,0.1,60,1500,2000229,0,-1,4.58125,0.0,0.2616025266625749,0.0235067289379217
No contact event,64,0.1,60,1500,2000230,0,-1,4.4125,0.0,0.2514256210941885,0.0178295784585279
No contact event,64,0.1,60,1500,2000231,0,-1,4.559375,0.0,0.2666341743015717,0.0189019048839414
No contact event,64,0.1,60,1500,2000232,0,-1,4.490625,0.0,0.2581946843650553,0.0238106379880131
No contact event,64,0.1,60,1500,2000233,0,-1,4.371875,0.0,0.2386123033657057,0.0272112481980148
No contact event,64,0.1,60,1500,2000234,0,-1,4.646875,0.0,0.2843639431337001,0.0291940524290425
No contact event,64,0.1,60,1500,2000235,0,-1,4.721875,0.0,0.2790990185421557,0.0261537968298539
No contact event,64,0.1,60,1500,2000236,0,-1,4.553125,0.0,0.2648496934709671,0.0216240008889425
No contact event,64,0.1,60,1500,2000237,0,-1,4.38125,0.0,0.2597489927272688,0.018898451378101
No contact event,64,0.1,60,1500,2000238,0,-1,5.525,0.05,0.2820262111053906,0.0852173302308554
No contact event,64,0.1,60,1500,2000239,0,-1,5.39375,0.0,0.3347979041370996,0.0593733244685984
No contact event,64,0.1,60,1500,2000240,0,-1,4.634375,0.0,0.2271687988316567,0.024298034643378
No contact event,64,0.1,60,1500,2000241,0,284,13.109375,0.428125,0.3269402771774902,0.4556256923322425
No contact event,64,0.1,60,1500,2000242,0,-1,5.415625,0.040625,0.2837587585095152,0.0945139930979957
No contact event,64,0.1,60,1500,2000243,0,-1,4.759375,0.0,0.262403975889619,0.0251084157267432
No contact event,64,0.1,60,1500,2000244,0,-1,4.446875,0.0,0.2800883278073528,0.0206914038572061
No contact event,64,0.1,60,1500,2000245,0,-1,4.865625,0.0,0.2873986985734021,0.0375790313349928
No contact event,64,0.1,60,1500,2000246,0,-1,4.596875,0.0,0.2554296618731971,0.0237174541394811
No contact event,64,0.1,60,1500,2000247,0,-1,4.465625,0.0,0.2329986847724595,0.0200754265019953
No contact event,64,0.1,60,1500,2000248,0,-1,5.0375,0.0,0.3064761186655871,0.0245670764767272
No contact event,64,0.1,60,1500,2000249,0,-1,5.059375,0.059375,0.2374185812402205,0.076600254685933
No contact event,64,0.1,60,1500,2000250,0,-1,5.4875,0.0625,0.2668075491575816,0.0833154854193354
No contact event,64,0.1,60,1500,2000251,0,220,8.9375,0.246875,0.335303526543475,0.2801681837094143
No contact event,64,0.1,60,1500,2000252,0,-1,4.9125,0.0,0.3160913383788162,0.0374091269049828
No contact event,64,0.1,60,1500,2000253,0,368,7.7875,0.2,0.3006927483987376,0.2426865881920467
No contact event,64,0.1,60,1500,2000254,0,-1,4.63125,0.0,0.2454039470310504,0.0305073956569145
No contact event,64,0.1,60,1500,2000255,0,371,6.821875,0.11875,0.3228099710799973,0.1540965504088729
No contact event,64,0.1,60,1500,2000256,0,247,10.765625,0.328125,0.3129616200270362,0.3702439862879075
No contact event,64,0.1,60,1500,2000257,0,-1,4.621875,0.0,0.2486890321859683,0.0397052657652809
No contact event,64,0.1,60,1500,2000258,0,-1,4.3625,0.0,0.2213129590086405,0.0179434985296638
No contact event,64,0.1,60,1500,2000259,0,-1,5.75625,0.05,0.3109485323170132,0.0872297644894544
No contact event,64,0.1,60,1500,2000260,0,-1,4.69375,0.0,0.2912139013739808,0.0215330601609154
No contact event,64,0.1,60,1500,2000261,0,-1,4.496875,0.0,0.2283133746224257,0.0198978544461777
No contact event,64,0.1,60,1500,2000262,0,-1,4.9375,0.0,0.2815658729806756,0.0343255484302924
No contact event,64,0.1,60,1500,2000263,0,320,9.46875,0.24375,0.348543742961557,0.2637320412698695
No contact event,64,0.1,60,1500,2000264,0,-1,4.765625,0.0,0.2880265229677344,0.0251394589517534
No contact event,64,0.1,60,1500,2000265,0,-1,4.6875,0.0,0.291035868735308,0.022472615287967
No contact event,64,0.1,60,1500,2000266,0,-1,4.553125,0.0,0.2762104551982625,0.020105337939146
No contact event,64,0.1,60,1500,2000267,0,313,6.49375,0.115625,0.277749425375638,0.144908877369066
No contact event,64,0.1,60,1500,2000268,0,-1,4.290625,0.0,0.2226149551396306,0.0179600750723438
No contact event,64,0.1,60,1500,2000269,0,-1,4.971875,0.0,0.2901453830555999,0.0341196612313754
No contact event,64,0.1,60,1500,2000270,0,-1,4.759375,0.0,0.2878989773659481,0.0249817511306268
No contact event,64,0.1,60,1500,2000271,0,-1,4.85625,0.0,0.2830360511543473,0.0244336760552332
No contact event,64,0.1,60,1500,2000272,0,-1,5.1125,0.0625,0.258139455083345,0.0790964028742197
No contact event,64,0.1,60,1500,2000273,0,-1,4.484375,0.0,0.2450737543943691,0.0201087283294953
No contact event,64,0.1,60,1500,2000274,0,-1,4.45625,0.0,0.2347597938731567,0.0179944872418374
No contact event,64,0.1,60,1500,2000275,0,-1,5.40625,0.0625,0.2302643952373468,0.1215180823051894
No contact event,64,0.1,60,1500,2000276,0,-1,5.490625,0.040625,0.3249698468071359,0.085578949682892
No contact event,64,0.1,60,1500,2000277,0,290,8.75625,0.221875,0.3277758935360617,0.2664413653106257
No contact event,64,0.1,60,1500,2000278,0,-1,5.903125,0.059375,0.2918180935589258,0.1255825468854429
No contact event,64,0.1,60,1500,2000279,0,-1,4.4375,0.0,0.246917533094532,0.0186186234754951
No contact event,64,0.1,60,1500,2000280,0,-1,4.8375,0.0,0.2983561143635228,0.0270827682439834
No contact event,64,0.1,60,1500,2000281,0,-1,5.80625,0.05625,0.3426351965447677,0.0853179512571537
No contact event,64,0.1,60,1500,2000282,0,-1,5.88125,0.0,0.3348121954191232,0.0982032452585284
No contact event,64,0.1,60,1500,2000283,0,-1,4.653125,0.0,0.2690054955148206,0.0226933914028198
No contact event,64,0.1,60,1500,2000284,0,-1,4.534375,0.0,0.2548759013791147,0.0194703782844265
No contact event,64,0.1,60,1500,2000285,0,350,9.034375,0.25,0.3267747965882535,0.2627266938307859
No contact event,64,0.1,60,1500,2000286,0,-1,4.73125,0.0,0.2805085392227838,0.0208649656323901
No contact event,64,0.1,60,1500,2000287,0,-1,4.59375,0.0,0.2591089097525929,0.022337706117482
No contact event,64,0.1,60,1500,2000288,0,-1,4.775,0.0,0.2662479326339951,0.0650609132680609
No contact event,64,0.1,60,1500,2000289,0,-1,4.9375,0.0,0.2879324702504904,0.0243740193858888
No contact event,64,0.1,60,1500,2000290,0,-1,6.16875,0.05,0.3076543921128519,0.1295698279591089
No contact event,64,0.1,60,1500,2000291,0,-1,4.546875,0.0,0.2355572249081862,0.0189037986296987
No contact event,64,0.1,60,1500,2000292,0,344,7.55625,0.146875,0.3057900987818481,0.212037395137908
No contact event,64,0.1,60,1500,2000293,0,-1,4.1625,0.0,0.2309266218251631,0.0172985784859546
No contact event,64,0.1,60,1500,2000294,0,-1,4.659375,0.0,0.28023558416126,0.0230120967295831
No contact event,64,0.1,60,1500,2000295,0,373,8.796875,0.246875,0.3116898877964391,0.268504163774671
No contact event,64,0.1,60,1500,2000296,0,-1,6.246875,0.090625,0.2762746760551453,0.1343944871420133
No contact event,64,0.1,60,1500,2000297,0,-1,4.528125,0.0,0.264008584952031,0.0259399478355092
No contact event,64,0.1,60,1500,2000298,0,341,8.50625,0.24375,0.31935257764251,0.2638115761564463
No contact event,64,0.1,60,1500,2000299,0,-1,5.9125,0.0375,0.3031380094794592,0.0909732579387661
No cultural selection on cognition,16,0.03,40,1000,1340300,0,275,5.271875,0.0625,0.2188546692634734,0.0783956439678313
No cultural selection on cognition,16,0.03,40,1000,1340301,0,-1,4.3125,0.0,0.2327290465840032,0.0177562346815232
No cultural selection on cognition,16,0.03,40,1000,1340302,0,153,4.1125,0.0,0.1940245608904717,0.015883336606871
No cultural selection on cognition,16,0.03,40,1000,1340303,0,-1,4.146875,0.0,0.2173808427102612,0.0167715945648806
No cultural selection on cognition,16,0.03,40,1000,1340304,0,-1,4.215625,0.0,0.2174588516077033,0.0190583450806414
No cultural selection on cognition,16,0.03,40,1000,1340305,0,-1,4.371875,0.0,0.2352850399369217,0.0204784912655785
No cultural selection on cognition,16,0.03,40,1000,1340306,0,-1,4.046875,0.0,0.1796393134253986,0.0167092355490992
No cultural selection on cognition,16,0.03,40,1000,1340307,0,-1,4.10625,0.0,0.2024541772503454,0.0158719911058538
No cultural selection on cognition,16,0.03,40,1000,1340308,0,-1,4.36875,0.0,0.2429827284321561,0.0170253878603708
No cultural selection on cognition,16,0.03,40,1000,1340309,0,-1,4.25,0.0,0.2081018290114568,0.0176611468535574
No cultural selection on cognition,16,0.03,40,1000,1340310,0,-1,4.253125,0.0,0.2034643344642893,0.0163072048517161
No cultural selection on cognition,16,0.03,40,1000,1340311,0,-1,4.21875,0.0,0.2162610277114298,0.017333696774776
No cultural selection on cognition,16,0.03,40,1000,1340312,0,-1,4.1625,0.0,0.2182593874333179,0.0161493032430247
No cultural selection on cognition,16,0.03,40,1000,1340313,0,-1,4.196875,0.0,0.2061628254834917,0.0155845999197746
No cultural selection on cognition,16,0.03,40,1000,1340314,0,-1,4.16875,0.0,0.2085195714715328,0.0158801775989452
No cultural selection on cognition,16,0.03,40,1000,1340315,0,-1,4.15,0.0,0.2129786367180597,0.0157613525112035
No cultural selection on cognition,16,0.03,40,1000,1340316,0,-1,4.15,0.0,0.1985332336945887,0.0183781339208816
No cultural selection on cognition,16,0.03,40,1000,1340317,0,-1,4.065625,0.0,0.2054746467593316,0.0156763477226157
No cultural selection on cognition,16,0.03,40,1000,1340318,0,-1,4.1625,0.0,0.2118921300295874,0.0162255330034411
No cultural selection on cognition,16,0.03,40,1000,1340319,0,-1,3.98125,0.0,0.1947560361670229,0.0157581879493546
No cultural selection on cognition,16,0.03,40,1000,1340320,0,-1,4.209375,0.0,0.1867844492827657,0.0173452699623006
No cultural selection on cognition,16,0.03,40,1000,1340321,0,-1,4.140625,0.0,0.2015709097065531,0.0158785302999319
No cultural selection on cognition,16,0.03,40,1000,1340322,0,-1,4.175,0.0,0.1962150813582599,0.0171997923624849
No cultural selection on cognition,16,0.03,40,1000,1340323,0,-1,4.259375,0.0,0.2358533809616572,0.0166301563289106
No cultural selection on cognition,16,0.03,40,1000,1340324,0,-1,4.234375,0.0,0.2199690228582533,0.0163922483306148
No cultural selection on cognition,16,0.03,40,1000,1340325,0,-1,5.071875,0.0,0.3105311246975097,0.0299226991145419
No cultural selection on cognition,16,0.03,40,1000,1340326,0,-1,4.190625,0.0,0.2044436772749428,0.0151404935223479
No cultural selection on cognition,16,0.03,40,1000,1340327,0,-1,4.246875,0.0,0.1986663108313323,0.0187822876755908
No cultural selection on cognition,16,0.03,40,1000,1340328,0,-1,4.34375,0.0,0.2370953280200614,0.0179133210383301
No cultural selection on cognition,16,0.03,40,1000,1340329,0,-1,4.240625,0.0,0.2228830201864928,0.0159400049494212
No cultural selection on cognition,16,0.03,40,1000,1340330,0,-1,4.15,0.0,0.1907990692560236,0.0174343289819056
No cultural selection on cognition,16,0.03,40,1000,1340331,0,-1,4.390625,0.0,0.2585038061490237,0.0204812066921874
No cultural selection on cognition,16,0.03,40,1000,1340332,0,-1,3.975,0.0,0.2029057519686873,0.0156873291605959
No cultural selection on cognition,16,0.03,40,1000,1340333,0,-1,4.125,0.0,0.2133579806005473,0.0161646570433511
No cultural selection on cognition,16,0.03,40,1000,1340334,0,-1,4.325,0.0,0.2275457261684494,0.0183096014690495
No cultural selection on cognition,16,0.03,40,1000,1340335,0,-1,4.296875,0.0,0.2186847694172265,0.0169739622546079
No cultural selection on cognition,16,0.03,40,1000,1340336,0,-1,4.253125,0.0,0.2174326355259437,0.015945019021428
No cultural selection on cognition,16,0.03,40,1000,1340337,0,-1,4.265625,0.0,0.213761123989296,0.0174135934296419
No cultural selection on cognition,16,0.03,40,1000,1340338,0,-1,4.3125,0.0,0.2174798745666956,0.0180991591960696
No cultural selection on cognition,16,0.03,40,1000,1340339,0,-1,4.221875,0.0,0.2084496599442534,0.0170767040667713
No cultural selection on cognition,16,0.03,40,1000,1340340,0,-1,4.2,0.0,0.2227284162550895,0.0162519518594806
No cultural selection on cognition,16,0.03,40,1000,1340341,0,-1,4.309375,0.0,0.2540586768197974,0.0182195529449283
No cultural selection on cognition,16,0.03,40,1000,1340342,0,-1,3.909375,0.0,0.192331975880171,0.0150110115161601
No cultural selection on cognition,16,0.03,40,1000,1340343,0,151,5.48125,0.05,0.1771308358120908,0.1119207218243335
No cultural selection on cognition,16,0.03,40,1000,1340344,0,-1,4.228125,0.0,0.1991851751028407,0.0176306815094688
No cultural selection on cognition,16,0.03,40,1000,1340345,0,-1,4.11875,0.0,0.1921675682543487,0.0161069689392861
No cultural selection on cognition,16,0.03,40,1000,1340346,0,-1,4.26875,0.0,0.2208920031769284,0.0169002444676006
No cultural selection on cognition,16,0.03,40,1000,1340347,0,-1,4.025,0.0,0.1743501292629434,0.0150370158848064
No cultural selection on cognition,16,0.03,40,1000,1340348,0,-1,4.065625,0.0,0.2356974954442032,0.0168919576279032
No cultural selection on cognition,16,0.03,40,1000,1340349,0,-1,4.04375,0.0,0.1884977867280016,0.014903309578102
No cultural selection on cognition,16,0.06,40,1000,1340600,0,-1,4.215625,0.0,0.211307773178945,0.0173440329616951
No cultural selection on cognition,16,0.06,40,1000,1340601,0,-1,4.278125,0.0,0.2143301195576948,0.017406131755327
No cultural selection on cognition,16,0.06,40,1000,1340602,0,-1,4.209375,0.0,0.2330695843852913,0.0168461901191548
No cultural selection on cognition,16,0.06,40,1000,1340603,0,-1,4.315625,0.0,0.2108078061270279,0.017089081930814
No cultural selection on cognition,16,0.06,40,1000,1340604,0,-1,4.0875,0.0,0.1850884276828086,0.0157298726119051
No cultural selection on cognition,16,0.06,40,1000,1340605,0,-1,4.215625,0.0,0.2341368779661294,0.0164771343803329
No cultural selection on cognition,16,0.06,40,1000,1340606,0,-1,4.2875,0.0,0.1933002323254591,0.0160116145500193
No cultural selection on cognition,16,0.06,40,1000,1340607,0,-1,4.05625,0.0,0.194790624809737,0.015501644831154
No cultural selection on cognition,16,0.06,40,1000,1340608,0,-1,4.234375,0.0,0.1867359021561531,0.0168235230740708
No cultural selection on cognition,16,0.06,40,1000,1340609,0,-1,4.146875,0.0,0.213755842836501,0.0180754624810938
No cultural selection on cognition,16,0.06,40,1000,1340610,0,-1,3.99375,0.0,0.1902144013363666,0.016129871913772
No cultural selection on cognition,16,0.06,40,1000,1340611,0,-1,4.24375,0.0,0.2254123816415612,0.0178525834910613
No cultural selection on cognition,16,0.06,40,1000,1340612,0,-1,4.378125,0.0,0.2263448815185043,0.0183954172819698
No cultural selection on cognition,16,0.06,40,1000,1340613,0,145,9.403125,0.253125,0.2158725874276434,0.3215707407948848
No cultural selection on cognition,16,0.06,40,1000,1340614,0,-1,4.15625,0.0,0.2028778769185066,0.0161061645639066
No cultural selection on cognition,16,0.06,40,1000,1340615,0,-1,4.253125,0.0,0.2088335481033031,0.0172114252256499
No cultural selection on cognition,16,0.06,40,1000,1340616,0,-1,4.00625,0.0,0.1964040103202196,0.0153006372327526
No cultural selection on cognition,16,0.06,40,1000,1340617,0,-1,4.45,0.0,0.2176164061542788,0.0192258026692036
No cultural selection on cognition,16,0.06,40,1000,1340618,0,-1,4.115625,0.0,0.2035478426881364,0.0158930353020037
No cultural selection on cognition,16,0.06,40,1000,1340619,0,-1,4.24375,0.0,0.2148321078370123,0.0163215413708358
No cultural selection on cognition,16,0.06,40,1000,1340620,0,-1,4.171875,0.0,0.2364118914368375,0.0169726736067817
No cultural selection on cognition,16,0.06,40,1000,1340621,0,-1,4.065625,0.0,0.1806261650384413,0.0156955052041623
No cultural selection on cognition,16,0.06,40,1000,1340622,0,-1,4.16875,0.0,0.1984983870814528,0.0162087931970742
